%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1753722587088222721,149425,1753722587088222721,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010057006220226771,0.02184631226030476,0.01304673646679002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4267530383935548,0.010255323391113283,9.447770064760133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587093264027,149426,1753722587093264027,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007009110172566516,0.03220553450583591,0.012875075730732518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4134276900686646,-0.025668714838867193,9.029785490671694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587098095860,149427,1753722587098095860,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02088272101511789,0.043064288605574916,0.012504739340938396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49336750973449717,-0.10372010794525148,8.650271487554019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587103146160,149428,1753722587103146160,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003910263062093083,0.051873088611459256,0.012731204649351055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.753822413275757,-0.19970646568786624,8.44521751260315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587108153160,149429,1753722587108153160,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031204477463688533,0.05689777452782739,0.013038791377483048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8042177844552615,-0.31434700624542244,8.534796507862856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587113018167,149430,1753722587113018167,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03852547173366684,0.054472532990557654,0.014092304570463662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7716061840771486,-0.32713713078918466,8.70259544802582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587118284390,149431,1753722587118284390,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027322992652960267,0.04581831722609033,0.015062723185435906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6394927598037721,-0.32120154574340826,8.841784516320498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587123983750,149432,1753722587123983750,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027284199311874823,0.03572746468331055,0.014959186848956672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48704747575714125,-0.42775974033660896,9.212075695513002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587129039448,149433,1753722587129039448,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042283813712769826,0.02545842263123878,0.014722419959538073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3683628293203736,-0.5138041158303834,9.505638397726443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587134060978,149434,1753722587134060978,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05491994360627989,0.015398987287719578,0.014285920223189138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04131129124053956,-0.4726838220272828,9.668983643961184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587139062223,149435,1753722587139062223,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04427410498768447,0.005006971877740605,0.014598671864633943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170874094656373,-0.27641973948638926,9.73648301223572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587144162088,149436,1753722587144162088,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02628294455038969,-0.003658937573273998,0.01579286841906077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3369768806271363,-0.07382568703125002,9.710677109641725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587149091925,149437,1753722587149091925,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035619396942417024,-0.0059393517131817,0.01601663425324978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22596648848175055,0.005441840808410646,9.855720000995486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587154152343,149438,1753722587154152343,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04686929234838832,-0.004471810191851403,0.01589698984337622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11251694354003909,0.007378989371643068,9.641696448800051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587159167838,149439,1753722587159167838,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04856704777537159,-0.001423768881004224,0.014977272115728564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4584298825885011,0.044122502974853525,9.287000859801637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587164143988,149440,1753722587164143988,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04469601787901324,0.0019013458185441095,0.014380115329731526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.606754147027588,0.147811606008606,9.322491906661378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587169391537,149441,1753722587169391537,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364325268787325,0.0032358827518924726,0.015169580399771733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8606311610726931,0.1504349327676392,9.615361667059329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587174296135,149442,1753722587174296135,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033842190622364036,0.005585486554749213,0.015770687537435366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0290238632473758,-0.1479418505789185,9.82724588036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587179224948,149443,1753722587179224948,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431555542378477,0.009154264110006456,0.015251678310914271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1600864724121096,-0.45213810019073497,9.940901865341187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587184172614,149444,1753722587184172614,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05149249906172149,0.012556303737207468,0.01371928081171147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1541768045993044,-0.5488331416247559,10.262325353578493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587188997834,149445,1753722587188997834,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05516612435722879,0.013453146548003307,0.012957504519134161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8484729860571292,-0.38592968545135503,10.828308939810489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587194219533,149446,1753722587194219533,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610566949572965,0.010969190437597072,0.013273790898127422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5965544888250734,-0.23273357976409917,10.89801139259766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587198347416,149447,1753722587198347416,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014682149776052249,0.009521190849996418,0.01336027898558585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49716429458221445,-0.24960180785064703,10.659730866572268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587204134235,149448,1753722587204134235,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179923740710134,0.011095920462921644,0.012586385322166065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5514498843292238,-0.3259612186437989,10.360606553612369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587209984523,149449,1753722587209984523,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05847559098347472,0.012655917967639783,0.011645430923607999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5357974318457032,-0.1908030282641602,10.22058208850342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587214190336,149450,1753722587214190336,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613710655971677,0.011114780466690455,0.011275615060233682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5137890323599245,-0.06439492669189455,10.188724541938173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587218132957,149451,1753722587218132957,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021888944048505,0.00869490963224833,0.0118403418397502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4734868971191407,-0.08700564746032716,10.212616040884706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587223151623,149452,1753722587223151623,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022241218304131463,0.008881919845057344,0.013274012827996331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.609450736357422,-0.15448783733795168,10.386532764839785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587228084117,149453,1753722587228084117,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034610031652995366,0.01170789005889628,0.014130730718493271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.829999146482239,-0.28811607300170905,10.423968202722781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587233181528,149454,1753722587233181528,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058398871845336854,0.016832420205742694,0.013971724020052156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8328929581738284,-0.3167724522372437,10.298237181380006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587238077768,149455,1753722587238077768,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04890363064964879,0.019247687004177068,0.014307822683706277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8676600583065799,-0.15422824602294927,10.182601909887698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587243126720,149456,1753722587243126720,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023626992791578323,0.02010755629881253,0.015237583746694235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8496057427175905,-0.13158274947540285,10.199065398183595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587248216266,149457,1753722587248216266,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016132356557076424,0.022346917448060437,0.01656476471366037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8321189127770998,-0.2701507618594361,10.427762353948673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587253169536,149458,1753722587253169536,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033238880326365405,0.02291818107098848,0.01667767052569612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7583705584594728,-0.3821395445132447,10.671380872285463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587258159628,149459,1753722587258159628,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05394144270899082,0.023387841164841074,0.015650994706499496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6154242096444704,-0.5468198574487305,10.882543353497011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587263125004,149460,1753722587263125004,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05252327453086016,0.020999137354170944,0.015005969665322869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5635126504086305,-0.47294658565948494,11.067711328878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587268091270,149461,1753722587268091270,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04006261449697579,0.01613718655804161,0.01441064480951647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5202149499057008,-0.33364906002960215,11.420520227113954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587273100249,149462,1753722587273100249,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282976673583995,0.01334735056194972,0.013331068979748789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4713251125851441,-0.15876214570678715,11.619963510184327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587279056899,149463,1753722587279056899,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255007386046071,0.009323628880692873,0.01281102273547661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4735951150341798,0.10280947334381106,11.346902117366641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587284124301,149464,1753722587284124301,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014265615657728149,0.0037973168991720747,0.012565176896875335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42959729011077896,0.19787178895568852,10.66081184862183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587289020457,149465,1753722587289020457,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008941247751649733,5.4893344302718915e-05,0.01264185568412795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5784310406631471,0.09837026433563234,10.027211398668825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587294156604,149466,1753722587294156604,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021420541824345486,-0.0031191637811999965,0.013487590063658114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6632318678146364,-0.04464096734436036,9.775909947059633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587299075598,149467,1753722587299075598,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194117568107903,-0.006550231835254415,0.014495292896607212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8336176231613162,-0.10997142833496096,9.84852440747101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587303918779,149468,1753722587303918779,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03143343645681003,-0.00826412358125169,0.015161231801612197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9831344993023683,-0.24887409025604254,10.147426059676516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587310325650,149469,1753722587310325650,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031606335965044904,-0.006968041041552618,0.015142339517135181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9825470220700075,-0.40104033009918216,10.507417383327027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587313846110,149470,1753722587313846110,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428121228904149,-0.003416856472267138,0.015109227580693833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.080453349978943,-0.4940734999490357,10.858611931237796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587318817348,149471,1753722587318817348,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03237401155704669,2.4936847088415386e-06,0.015131234953512637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0599067303167726,-0.5638568767523194,11.070759985562747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587323814547,149472,1753722587323814547,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023541594178021815,0.004468287559568526,0.014813229626807457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1032023957482913,-0.4260117935595704,11.333654341175539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587328844047,149473,1753722587328844047,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008076459684101527,0.01062494896529822,0.013880454352690847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1288068262725832,-0.24178414087982184,11.439304834064332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587333805311,149474,1753722587333805311,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005094097509186085,0.016628083322804608,0.012391877914876424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.093928575327759,-0.11698416470764164,11.178125026115419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587338815962,149475,1753722587338815962,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018211565042741938,0.018629894775459944,0.010902365336524054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.147494887041016,0.006075406422729493,10.758563451248476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587343838976,149476,1753722587343838976,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026791172020370286,0.014313209526887997,0.010025831126277727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9363991442007449,0.09857580654815676,10.433178457089236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587349146823,149477,1753722587349146823,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008160002156936245,0.007327494797593105,0.009790464412577521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428113601306154,0.15777268201568606,10.290952583408815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587353967926,149478,1753722587353967926,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011066407825445159,0.0009389045735870444,0.010221480463620121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5585099061846924,0.10431955618591311,10.212745627049562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587358853016,149479,1753722587358853016,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011576987752036203,-0.0029056793525743018,0.01013657413086374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3025735794366456,-0.08231187496063233,10.146731022934572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587363822560,149480,1753722587363822560,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005262643156901798,-0.0036827889815490176,0.009730381944430837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22231569008026125,-0.22325876611419682,10.099356415989687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587368781783,149481,1753722587368781783,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5605621150190516e-05,-0.0028156323170362633,0.009526868219551983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18922375299407962,-0.3620190328915406,10.055835755457156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587373890177,149482,1753722587373890177,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035933229987586703,-0.0017248349060787949,0.009547560153511433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3697773236611939,-0.4105608730007935,10.107111115456851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587377945880,149483,1753722587377945880,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006574878155968986,-0.0017646693000038494,0.009801234063852436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6420804728131104,-0.4579657665966798,10.241750781611941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587382851911,149484,1753722587382851911,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003356192951372763,-0.0012442397223217357,0.009434601885324847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7820635780883791,-0.5465119032601929,10.352690185678103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587387969455,149485,1753722587387969455,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005486025657680872,-0.0027264447553541848,0.009519435586487768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8524426322647096,-0.4353754563974,10.407179641696475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587392824968,149486,1753722587392824968,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008616701546444502,-0.0058814199472191795,0.010380434705910404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8327011227658082,-0.21390851080566411,10.42881975311188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587398193812,149487,1753722587398193812,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303954695319911,-0.006615015181533462,0.010873308664050965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7271432256262209,-0.07969704761749269,10.276910530816957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587402832249,149488,1753722587402832249,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035979996663598793,-0.005983612599219375,0.011196349781236138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200193410357667,-0.028461251800231936,10.117975344185183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587408300499,149489,1753722587408300499,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119038592039525,-0.0049830236273409705,0.011088370812290183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6696221117556764,-0.05284146716064454,10.027196255343325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722587412901289,149490,1753722587412901289,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014836314368262606,-0.003802344619475014,0.010724910213343741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7066539470938111,0.01979807251312256,10.053499134346925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
