%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1753722588285757613,75109,1753722588285757613,odom,base_link,777803.5929307147,3401339.008490927,91.89109303429723,0.011103825405416982,-0.022765300132654997,-0.9939790210820967,0.10660277585463268,9.218465096307027e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.517017339833247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00043046685271731777,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.747190945925787,-0.08897540670498257,0.21600944294991087,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588295683356,75110,1753722588295683356,odom,base_link,777803.5929307147,3401339.008490927,91.89109303429723,0.010905639189986674,-0.02255723746719365,-0.9939828341640966,0.10663190638273506,9.218465096307027e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.517017339833247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00043046685271731777,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.736254670394992,-0.09182014803665778,0.2246741575461761,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588306358348,75111,1753722588306358348,odom,base_link,777803.5929307147,3401339.008490927,91.89109303429723,0.01109581987789713,-0.022313698278348865,-0.9939797503950181,0.10669225583442182,9.218465096307027e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.517017339833247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00043046685271731777,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.734300714827981,-0.0960860586164158,0.24609650621885037,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588315774616,75112,1753722588315774616,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.011030073235974328,-0.02223232329158454,-0.9939779078288715,0.10673321897894156,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.740465681289797,-0.09313373463838054,0.2446565006444183,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588325706586,75113,1753722588325706586,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.011069897873050353,-0.022203729218104686,-0.9939755332612265,0.10675715923510726,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.74981738101707,-0.09089606285760128,0.22932052964939317,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588335862574,75114,1753722588335862574,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.011046417287505383,-0.022158803804013485,-0.9939723622622741,0.10679844164518498,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.74831157449668,-0.08627571492719202,0.22078312170968517,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588345444078,75115,1753722588345444078,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.010900065262728865,-0.022189551822768255,-0.9939715164620395,0.1068149653809175,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.742211330505633,-0.08417601723552316,0.22345336889455175,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588355474761,75116,1753722588355474761,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.011089422238854316,-0.022179257980271285,-0.9939686033842265,0.10682471959365569,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.734189984073636,-0.08712443443974184,0.2418029897227747,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588365740219,75117,1753722588365740219,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.011042002501143858,-0.022236900926245303,-0.9939685220134071,0.10681840508284973,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.734335983783922,-0.09096938155710858,0.2538231443941247,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588375473970,75118,1753722588375473970,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.01114680351682943,-0.02232115464977158,-0.9939657629223158,0.1068156213515441,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.739165284256128,-0.08784523731562019,0.24908423219718853,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588385429868,75119,1753722588385429868,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.011158775469214392,-0.022378260476072515,-0.9939646603467244,0.1068126826267059,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.74998919378956,-0.08040584281633904,0.23903827255199145,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588395597812,75120,1753722588395597812,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.011171678147794444,-0.02237169622885564,-0.9939636827771904,0.10682180552307885,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.7484351640651,-0.07392256759962777,0.22765134543862836,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588406445023,75121,1753722588406445023,odom,base_link,777802.3536261535,3401338.7127222316,91.89386569429189,0.010988045435849032,-0.022417482233463654,-0.9939662803043108,0.10680708293846508,9.419298322921668e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.754033817443997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004396812169264776,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.741755796205625,-0.07135957702669883,0.22900747926265544,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588415586433,75122,1753722588415586433,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011131905826329043,-0.022458624804201292,-0.9939645491508691,0.10679965297643584,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.73850182418472,-0.07311317481878986,0.2513125506248264,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588425533529,75123,1753722588425533529,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011172044072743692,-0.02257517112343693,-0.9939646021628532,0.10677039255910359,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.734941446261125,-0.06926636172658074,0.2656814954949023,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588435531064,75124,1753722588435531064,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011355585494872035,-0.022661737591040662,-0.9939658306417507,0.1067212436400472,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.743047401793328,-0.0720301413116513,0.2772019535648848,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588445766572,75125,1753722588445766572,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011458489304450342,-0.022819795261537157,-0.9939657131805519,0.10667764990173945,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.742875814950489,-0.07392653666901733,0.2678655056670527,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588455534878,75126,1753722588455534878,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011552648203897087,-0.02302814092257467,-0.9939655093852393,0.10662460878084701,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.743571334651328,-0.07349860282648449,0.24390729765740043,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588465462881,75127,1753722588465462881,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011664050738143838,-0.023113216352447053,-0.9939643637156178,0.10660475042712692,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.74495072921147,-0.07516475371999232,0.22598937166063576,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588475449409,75128,1753722588475449409,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011323077966122697,-0.023165823698013694,-0.9939670666510069,0.10660489168400517,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.73736649725578,-0.07673268117399344,0.21474132259102666,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588485502993,75129,1753722588485502993,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011355308769312435,-0.023158506409707808,-0.9939683119143,0.10659144174773977,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.736539355956465,-0.08884176577204261,0.2213780124372363,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588495438462,75130,1753722588495438462,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011155757613245392,-0.023172058174712407,-0.9939697234296607,0.10659640564852885,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.736191134458263,-0.09380162962829316,0.2247624773106583,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588506365236,75131,1753722588506365236,odom,base_link,777801.1092000994,3401338.418096247,91.89709198195487,0.011210347387463276,-0.02316806224795179,-0.993971115563287,0.10657856458501586,7.111263334310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.09334153452569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003302548091495307,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.744497247991259,-0.09723052226731894,0.22804148168604876,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588515585890,75132,1753722588515585890,odom,base_link,777799.8687505467,3401338.1278566243,91.89980264659971,0.01121532747735133,-0.023107783088009582,-0.9939732568638097,0.10657115665077571,7.28786524301396e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.327044285970752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000338922305486853,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.744445437892475,-0.09841265190314753,0.219870151229174,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588525466069,75133,1753722588525466069,odom,base_link,777799.8687505467,3401338.1278566243,91.89980264659971,0.01087923825644531,-0.023135835088242664,-0.9939776979544076,0.10655848759712033,7.28786524301396e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.327044285970752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000338922305486853,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.744003628475799,-0.0956979751939146,0.2092967750800499,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588535456167,75134,1753722588535456167,odom,base_link,777799.8687505467,3401338.1278566243,91.89980264659971,0.010979923415192175,-0.0231720537537372,-0.9939787762322636,0.10653022860410022,7.28786524301396e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.327044285970752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000338922305486853,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.742763047838567,-0.09377438195180171,0.21459736694586132,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722588545466594,75135,1753722588545466594,odom,base_link,777799.8687505467,3401338.1278566243,91.89980264659971,0.011013171710432677,-0.023196890355114082,-0.9939783068903101,0.10652577039478162,7.28786524301396e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.327044285970752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000338922305486853,0.0,0.0,0.0,0.0,0.0,0.0,0.0002661626371323056,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420649893487761,0.0,0.0,0.0,0.0,0.0,0.0,0.03563062355169677,12.740789201664066,-0.092878250577444,0.22486493334699362,0.0,0.0,0.0,0.00344027631756344,0.0,0.0,0.0,0.0,0.0,0.0,0.001786919276672641,0.0,0.0,0.0,0.0,0.0,0.0,0.002489073097956554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
